Name,Time.1,processed_all_vol
ig13FD926_D2_D926.2,21:05:00,0
ig13FD926_D2_D926.2,21:10:00,0
ig13FD926_D2_D926.2,21:15:00,0
ig13FD926_D2_D926.2,21:20:00,0
ig13FD926_D2_D926.2,21:25:00,0
ig13FD926_D2_D926.2,21:30:00,0
ig13FD926_D2_D926.2,21:35:00,0
ig13FD926_D2_D926.2,21:40:00,0
ig13FD926_D2_D926.2,21:45:00,0
ig13FD926_D2_D926.2,21:50:00,0
ig13FD926_D2_D926.2,21:55:00,0
ig13FD926_D2_D926.2,22:00:00,0
ig13FD926_D2_D926.2,22:05:00,0
ig13FD926_D2_D926.2,22:10:00,0
ig13FD926_D2_D926.2,22:15:00,0
ig13FD926_D2_D926.2,22:20:00,0
ig13FD926_D2_D926.2,22:25:00,0
ig13FD926_D2_D926.2,22:30:00,0
ig13FD926_D2_D926.2,22:35:00,0
ig13FD926_D2_D926.2,22:40:00,0
ig13FD926_D2_D926.2,22:45:00,0
ig13FD926_D2_D926.2,22:50:00,9.747899
ig13FD926_D2_D926.2,22:55:00,40
ig13FD926_D2_D926.2,23:00:00,40
ig13FD926_D2_D926.2,23:05:00,40
ig13FD926_D2_D926.2,23:10:00,0
ig13FD926_D2_D926.2,23:15:00,0
ig13FD926_D2_D926.2,23:20:00,79.12088
ig13FD926_D2_D926.2,23:25:00,0
ig13FD926_D2_D926.2,23:30:00,40
ig13FD926_D2_D926.2,23:35:00,0
ig13FD926_D2_D926.2,23:40:00,0
ig13FD926_D2_D926.2,23:45:00,0
ig13FD926_D2_D926.2,23:50:00,0
ig13FD926_D2_D926.2,23:55:00,0
ig13FD926_D5_D926.5,00:05:00,0
ig13FD926_D5_D926.5,00:10:00,0
ig13FD926_D5_D926.5,00:15:00,0
ig13FD926_D5_D926.5,00:20:00,0
ig13FD926_D5_D926.5,00:25:00,0
ig13FD926_D5_D926.5,00:30:00,0
ig13FD926_D5_D926.5,00:35:00,0
ig13FD926_D5_D926.5,00:40:00,0
ig13FD926_D5_D926.5,00:45:00,0
ig13FD926_D5_D926.5,00:50:00,0
ig13FD926_D5_D926.5,00:55:00,0
ig13FD926_D5_D926.5,01:00:00,0
ig13FD926_D5_D926.5,01:05:00,0
ig13FD926_D5_D926.5,01:10:00,0
ig13FD926_D5_D926.5,01:15:00,0
ig13FD926_D5_D926.5,01:20:00,0
ig13FD926_D5_D926.5,01:25:00,0
ig13FD926_D5_D926.5,01:30:00,0
ig13FD926_D5_D926.5,01:35:00,0
ig13FD926_D5_D926.5,01:40:00,0
ig13FD926_D5_D926.5,01:45:00,0
ig13FD926_D5_D926.5,01:50:00,0
ig13FD926_D5_D926.5,01:55:00,0
ig13FD926_D5_D926.5,02:00:00,0
ig13FD926_D5_D926.5,02:05:00,0
ig13FD926_D5_D926.5,02:10:00,0
ig13FD926_D5_D926.5,02:15:00,0
ig13FD926_D5_D926.5,02:20:00,0
ig13FD926_D5_D926.5,02:25:00,0
ig13FD926_D5_D926.5,02:30:00,0
ig13FD926_D5_D926.5,02:35:00,0
ig13FD926_D5_D926.5,02:40:00,0
ig13FD926_D5_D926.5,02:45:00,0
ig13FD926_D5_D926.5,02:50:00,0
ig13FD926_D5_D926.5,02:55:00,0
ig13FD926_D5_D926.5,03:00:00,0
ig13FD926_D5_D926.5,03:05:00,0
ig13FD926_D5_D926.5,03:10:00,0
ig13FD926_D5_D926.5,03:15:00,0
ig13FD926_D5_D926.5,03:20:00,0
ig13FD926_D5_D926.5,03:25:00,0
ig13FD926_D5_D926.5,03:30:00,0
ig13FD926_D5_D926.5,03:35:00,0
ig13FD926_D5_D926.5,03:40:00,0
ig13FD926_D5_D926.5,03:45:00,0
ig13FD926_D5_D926.5,03:50:00,0
ig13FD926_D5_D926.5,03:55:00,0
ig13FD926_D5_D926.5,04:00:00,0
ig13FD926_D5_D926.5,04:05:00,0
ig13FD926_D5_D926.5,04:10:00,0
ig13FD926_D5_D926.5,04:15:00,0
ig13FD926_D5_D926.5,04:20:00,0
ig13FD926_D5_D926.5,04:25:00,0
ig13FD926_D5_D926.5,04:30:00,0
ig13FD926_D5_D926.5,04:35:00,0
ig13FD926_D5_D926.5,04:40:00,0
ig13FD926_D5_D926.5,04:45:00,0
ig13FD926_D5_D926.5,04:50:00,0
ig13FD926_D5_D926.5,04:55:00,0
ig13FD926_D5_D926.5,05:00:00,0
ig13FD926_D5_D926.5,05:05:00,0
ig13FD926_D5_D926.5,05:10:00,0
ig13FD926_D5_D926.5,05:15:00,0
ig13FD926_D5_D926.5,05:20:00,0
ig13FD926_D5_D926.5,05:25:00,0
ig13FD926_D5_D926.5,05:30:00,0
ig13FD926_D5_D926.5,05:35:00,0
ig13FD926_D5_D926.5,05:40:00,0
ig13FD926_D5_D926.5,05:45:00,0
ig13FD926_D5_D926.5,05:50:00,0
ig13FD926_D5_D926.5,05:55:00,0
ig13FD926_D5_D926.5,06:00:00,0
ig13FD926_D5_D926.5,06:05:00,0
ig13FD926_D5_D926.5,06:10:00,0
ig13FD926_D5_D926.5,06:15:00,0
ig13FD926_D5_D926.5,06:20:00,0
ig13FD926_D5_D926.5,06:25:00,0
ig13FD926_D5_D926.5,06:30:00,0
ig13FD926_D5_D926.5,06:35:00,0
ig13FD926_D5_D926.5,06:40:00,0
ig13FD926_D5_D926.5,06:45:00,0
ig13FD926_D5_D926.5,06:50:00,0
ig13FD926_D5_D926.5,06:55:00,0
ig13FD926_D5_D926.5,07:00:00,0
ig13FD926_D5_D926.5,07:05:00,0
ig13FD926_D5_D926.5,07:10:00,0
ig13FD926_D5_D926.5,07:15:00,0
ig13FD926_D5_D926.5,07:20:00,0
ig13FD926_D5_D926.5,07:25:00,0
ig13FD926_D5_D926.5,07:30:00,0
ig13FD926_D5_D926.5,07:35:00,0
ig13FD926_D5_D926.5,07:40:00,0
ig13FD926_D5_D926.5,07:45:00,0
ig13FD926_D5_D926.5,07:50:00,0
ig13FD926_D5_D926.5,07:55:00,0
ig13FD926_D5_D926.5,08:00:00,0
ig13FD926_D5_D926.5,08:05:00,0
ig13FD926_D5_D926.5,08:10:00,0
ig13FD926_D5_D926.5,08:15:00,0
ig13FD926_D5_D926.5,08:20:00,0
ig13FD926_D5_D926.5,08:25:00,0
ig13FD926_D5_D926.5,08:30:00,0
ig13FD926_D5_D926.5,08:35:00,0
ig13FD926_D5_D926.5,08:40:00,0
ig13FD926_D5_D926.5,08:45:00,0
ig13FD926_D5_D926.5,08:50:00,0
ig13FD926_D5_D926.5,08:55:00,0
ig13FD926_D5_D926.5,09:00:00,0
ig13FD926_D5_D926.5,09:05:00,0
ig13FD926_D5_D926.5,09:10:00,0
ig13FD926_D5_D926.5,09:15:00,0
ig13FD926_D5_D926.5,09:20:00,0
ig13FD926_D5_D926.5,09:25:00,0
ig13FD926_D5_D926.5,09:30:00,0
ig13FD926_D5_D926.5,09:35:00,0
ig13FD926_D5_D926.5,09:40:00,0
ig13FD926_D5_D926.5,09:45:00,0
ig13FD926_D5_D926.5,09:50:00,0
ig13FD926_D5_D926.5,09:55:00,0
ig13FD926_D5_D926.5,10:00:00,0
ig13FD926_D5_D926.5,10:05:00,0
ig13FD926_D5_D926.5,10:10:00,0
ig13FD926_D5_D926.5,10:15:00,0
ig13FD926_D5_D926.5,10:20:00,0
ig13FD926_D5_D926.5,10:25:00,0
ig13FD926_D5_D926.5,10:30:00,0
ig13FD926_D5_D926.5,10:35:00,0
ig13FD926_D5_D926.5,10:40:00,0
ig13FD926_D5_D926.5,10:45:00,0
ig13FD926_D5_D926.5,10:50:00,0
ig13FD926_D5_D926.5,10:55:00,0
ig13FD926_D5_D926.5,11:00:00,0
ig13FD926_D5_D926.5,11:05:00,0
ig13FD926_D5_D926.5,11:10:00,0
ig13FD926_D5_D926.5,11:15:00,0
ig13FD926_D5_D926.5,11:20:00,0
ig13FD926_D5_D926.5,11:25:00,0
ig13FD926_D5_D926.5,11:30:00,0
ig13FD926_D5_D926.5,11:35:00,0
ig13FD926_D5_D926.5,11:40:00,0
ig13FD926_D5_D926.5,11:45:00,0
ig13FD926_D5_D926.5,11:50:00,0
ig13FD926_D5_D926.5,11:55:00,0
ig13FD926_D5_D926.5,12:00:00,0
ig13FD926_D5_D926.5,12:05:00,0
ig13FD926_D5_D926.5,12:10:00,0
ig13FD926_D5_D926.5,12:15:00,0
ig13FD926_D5_D926.5,12:20:00,0
ig13FD926_D5_D926.5,12:25:00,0
ig13FD926_D5_D926.5,12:30:00,0
ig13FD926_D5_D926.5,12:35:00,0
ig13FD926_D5_D926.5,12:40:00,0
ig13FD926_D5_D926.5,12:45:00,0
ig13FD926_D5_D926.5,12:50:00,0
ig13FD926_D5_D926.5,12:55:00,0
ig13FD926_D5_D926.5,13:00:00,0
ig13FD926_D5_D926.5,13:05:00,0
ig13FD926_D5_D926.5,13:10:00,0
ig13FD926_D5_D926.5,13:15:00,0
ig13FD926_D5_D926.5,13:20:00,0
ig13FD926_D5_D926.5,13:25:00,0
ig13FD926_D5_D926.5,13:30:00,0
ig13FD926_D5_D926.5,13:35:00,0
ig13FD926_D5_D926.5,13:40:00,0
ig13FD926_D5_D926.5,13:45:00,0
ig13FD926_D5_D926.5,13:50:00,0
ig13FD926_D5_D926.5,13:55:00,0
ig13FD926_D5_D926.5,14:00:00,0
ig13FD926_D5_D926.5,14:05:00,0
ig13FD926_D5_D926.5,14:10:00,0
ig13FD926_D5_D926.5,14:15:00,0
ig13FD926_D5_D926.5,14:20:00,0
ig13FD926_D5_D926.5,14:25:00,0
ig13FD926_D5_D926.5,14:30:00,0
ig13FD926_D5_D926.5,14:35:00,0
ig13FD926_D5_D926.5,14:40:00,0
ig13FD926_D5_D926.5,14:45:00,0
ig13FD926_D5_D926.5,14:50:00,0
ig13FD926_D5_D926.5,14:55:00,0
ig13FD926_D5_D926.5,15:00:00,0
ig13FD926_D5_D926.5,15:05:00,0
ig13FD926_D5_D926.5,15:10:00,0
ig13FD926_D5_D926.5,15:15:00,0
ig13FD926_D5_D926.5,15:20:00,0
ig13FD926_D5_D926.5,15:25:00,0
ig13FD926_D5_D926.5,15:30:00,0
ig13FD926_D5_D926.5,15:35:00,0
ig13FD926_D5_D926.5,15:40:00,0
ig13FD926_D5_D926.5,15:45:00,0
ig13FD926_D5_D926.5,15:50:00,0
ig13FD926_D5_D926.5,15:55:00,0
ig13FD926_D5_D926.5,16:00:00,0
ig13FD926_D5_D926.5,16:05:00,0
ig13FD926_D5_D926.5,16:10:00,0
ig13FD926_D5_D926.5,16:15:00,0
ig13FD926_D5_D926.5,16:20:00,0
ig13FD926_D5_D926.5,16:25:00,0
ig13FD926_D5_D926.5,16:30:00,0
ig13FD926_D5_D926.5,16:35:00,0
ig13FD926_D5_D926.5,16:40:00,0
ig13FD926_D5_D926.5,16:45:00,0
ig13FD926_D5_D926.5,16:50:00,0
ig13FD926_D5_D926.5,16:55:00,0
ig13FD926_D5_D926.5,17:00:00,0
ig13FD926_D5_D926.5,17:05:00,0
ig13FD926_D5_D926.5,17:10:00,0
ig13FD926_D5_D926.5,17:15:00,0
ig13FD926_D5_D926.5,17:20:00,0
ig13FD926_D5_D926.5,17:25:00,0
ig13FD926_D5_D926.5,17:30:00,0
ig13FD926_D5_D926.5,17:35:00,0
ig13FD926_D5_D926.5,17:40:00,0
ig13FD926_D5_D926.5,17:45:00,0
ig13FD926_D5_D926.5,17:50:00,0
ig13FD926_D5_D926.5,17:55:00,0
ig13FD926_D5_D926.5,18:00:00,0
ig13FD926_D5_D926.5,18:05:00,0
ig13FD926_D5_D926.5,18:10:00,0
ig13FD926_D5_D926.5,18:15:00,0
ig13FD926_D5_D926.5,18:20:00,0
ig13FD926_D5_D926.5,18:25:00,0
ig13FD926_D5_D926.5,18:30:00,0
ig13FD926_D5_D926.5,18:35:00,0
ig13FD926_D5_D926.5,18:40:00,0
ig13FD926_D5_D926.5,18:45:00,0
ig13FD926_D5_D926.5,18:50:00,0
ig13FD926_D5_D926.5,18:55:00,0
ig13FD926_D5_D926.5,19:00:00,0
ig13FD926_D5_D926.5,19:05:00,0
ig13FD926_D5_D926.5,19:10:00,0
ig13FD926_D5_D926.5,19:15:00,0
ig13FD926_D5_D926.5,19:20:00,0
ig13FD926_D5_D926.5,19:25:00,0
ig13FD926_D5_D926.5,19:30:00,0
ig13FD926_D5_D926.5,19:35:00,0
ig13FD926_D5_D926.5,19:40:00,0
ig13FD926_D5_D926.5,19:45:00,0
ig13FD926_D5_D926.5,19:50:00,0
ig13FD926_D5_D926.5,19:55:00,0
ig13FD926_D5_D926.5,20:00:00,0
ig13FD926_D5_D926.5,20:05:00,0
ig13FD926_D5_D926.5,20:10:00,0
ig13FD926_D5_D926.5,20:15:00,0
ig13FD926_D5_D926.5,20:20:00,0
ig13FD926_D5_D926.5,20:25:00,0
ig13FD926_D5_D926.5,20:30:00,0
ig13FD926_D5_D926.5,20:35:00,0
ig13FD926_D5_D926.5,20:40:00,0
ig13FD926_D5_D926.5,20:45:00,0
ig13FD926_D5_D926.5,20:50:00,0
ig13FD926_D5_D926.5,20:55:00,0
ig13FD926_D5_D926.5,21:00:00,0
ig13FD926_D5_D926.5,21:05:00,0
ig13FD926_D5_D926.5,21:10:00,0
ig13FD926_D5_D926.5,21:15:00,0
ig13FD926_D5_D926.5,21:20:00,0
ig13FD926_D5_D926.5,21:25:00,0
ig13FD926_D5_D926.5,21:30:00,0
ig13FD926_D5_D926.5,21:35:00,0
ig13FD926_D5_D926.5,21:40:00,0
ig13FD926_D5_D926.5,21:45:00,0
ig13FD926_D5_D926.5,21:50:00,0
ig13FD926_D5_D926.5,21:55:00,0
ig13FD926_D5_D926.5,22:00:00,0
ig13FD926_D5_D926.5,22:05:00,0
ig13FD926_D5_D926.5,22:10:00,0
ig13FD926_D5_D926.5,22:15:00,0
ig13FD926_D5_D926.5,22:20:00,0
ig13FD926_D5_D926.5,22:25:00,0
ig13FD926_D5_D926.5,22:30:00,0
ig13FD926_D5_D926.5,22:35:00,0
ig13FD926_D5_D926.5,22:40:00,0
ig13FD926_D5_D926.5,22:45:00,0
ig13FD926_D5_D926.5,22:50:00,0
ig13FD926_D5_D926.5,22:55:00,0
ig13FD926_D5_D926.5,23:00:00,0
ig13FD926_D5_D926.5,23:05:00,0
ig13FD926_D5_D926.5,23:10:00,0
ig13FD926_D5_D926.5,23:15:00,0
ig13FD926_D5_D926.5,23:20:00,0
ig13FD926_D5_D926.5,23:25:00,0
ig13FD926_D5_D926.5,23:30:00,0
ig13FD926_D5_D926.5,23:35:00,0
ig13FD926_D5_D926.5,23:40:00,0
ig13FD926_D5_D926.5,23:45:00,0
ig13FD926_D5_D926.5,23:50:00,0
ig13FD926_D5_D926.5,23:55:00,0
ig13FD926_D6_D926.6,00:05:00,0
ig13FD926_D6_D926.6,00:10:00,0
ig13FD926_D6_D926.6,00:15:00,0
ig13FD926_D6_D926.6,00:20:00,0
ig13FD926_D6_D926.6,00:25:00,0
ig13FD926_D6_D926.6,00:30:00,0
ig13FD926_D6_D926.6,00:35:00,0
ig13FD926_D6_D926.6,00:40:00,0
ig13FD926_D6_D926.6,00:45:00,0
ig13FD926_D6_D926.6,00:50:00,0
ig13FD926_D6_D926.6,00:55:00,0
ig13FD926_D6_D926.6,01:00:00,0
ig13FD926_D6_D926.6,01:05:00,0
ig13FD926_D6_D926.6,01:10:00,0
ig13FD926_D6_D926.6,01:15:00,0
ig13FD926_D6_D926.6,01:20:00,0
ig13FD926_D6_D926.6,01:25:00,0
ig13FD926_D6_D926.6,01:30:00,0
ig13FD926_D6_D926.6,01:35:00,0
ig13FD926_D6_D926.6,01:40:00,0
ig13FD926_D6_D926.6,01:45:00,0
ig13FD926_D6_D926.6,01:50:00,0
ig13FD926_D6_D926.6,01:55:00,0
ig13FD926_D6_D926.6,02:00:00,0
ig13FD926_D6_D926.6,02:05:00,0
ig13FD926_D6_D926.6,02:10:00,0
ig13FD926_D6_D926.6,02:15:00,0
ig13FD926_D6_D926.6,02:20:00,0
ig13FD926_D6_D926.6,02:25:00,0
ig13FD926_D6_D926.6,02:30:00,0
ig13FD926_D6_D926.6,02:35:00,0
ig13FD926_D6_D926.6,02:40:00,0
ig13FD926_D6_D926.6,02:45:00,0
ig13FD926_D6_D926.6,02:50:00,0
ig13FD926_D6_D926.6,02:55:00,0
ig13FD926_D6_D926.6,03:00:00,0
ig13FD926_D6_D926.6,03:05:00,0
ig13FD926_D6_D926.6,03:10:00,0
ig13FD926_D6_D926.6,03:15:00,0
ig13FD926_D6_D926.6,03:20:00,0
ig13FD926_D6_D926.6,03:25:00,0
ig13FD926_D6_D926.6,03:30:00,0
ig13FD926_D6_D926.6,03:35:00,0
ig13FD926_D6_D926.6,03:40:00,0
ig13FD926_D6_D926.6,03:45:00,0
ig13FD926_D6_D926.6,03:50:00,0
ig13FD926_D6_D926.6,03:55:00,0
ig13FD926_D6_D926.6,04:00:00,0
ig13FD926_D6_D926.6,04:05:00,0
ig13FD926_D6_D926.6,04:10:00,0
ig13FD926_D6_D926.6,04:15:00,0
ig13FD926_D6_D926.6,04:20:00,0
ig13FD926_D6_D926.6,04:25:00,0
ig13FD926_D6_D926.6,04:30:00,0
ig13FD926_D6_D926.6,04:35:00,0
ig13FD926_D6_D926.6,04:40:00,0
ig13FD926_D6_D926.6,04:45:00,0
ig13FD926_D6_D926.6,04:50:00,0
ig13FD926_D6_D926.6,04:55:00,0
ig13FD926_D6_D926.6,05:00:00,0
ig13FD926_D6_D926.6,05:05:00,0
ig13FD926_D6_D926.6,05:10:00,0
ig13FD926_D6_D926.6,05:15:00,0
ig13FD926_D6_D926.6,05:20:00,0
ig13FD926_D6_D926.6,05:25:00,0
ig13FD926_D6_D926.6,05:30:00,0
ig13FD926_D6_D926.6,05:35:00,0
ig13FD926_D6_D926.6,05:40:00,0
ig13FD926_D6_D926.6,05:45:00,0
ig13FD926_D6_D926.6,05:50:00,0
ig13FD926_D6_D926.6,05:55:00,0
ig13FD926_D6_D926.6,06:00:00,0
ig13FD926_D6_D926.6,06:05:00,0
ig13FD926_D6_D926.6,06:10:00,0
ig13FD926_D6_D926.6,06:15:00,0
ig13FD926_D6_D926.6,06:20:00,0
ig13FD926_D6_D926.6,06:25:00,0
ig13FD926_D6_D926.6,06:30:00,0
ig13FD926_D6_D926.6,06:35:00,0
ig13FD926_D6_D926.6,06:40:00,0
ig13FD926_D6_D926.6,06:45:00,0
ig13FD926_D6_D926.6,06:50:00,0
ig13FD926_D6_D926.6,06:55:00,0
ig13FD926_D6_D926.6,07:00:00,0
ig13FD926_D6_D926.6,07:05:00,0
ig13FD926_D6_D926.6,07:10:00,0
ig13FD926_D6_D926.6,07:15:00,0
ig13FD926_D6_D926.6,07:20:00,0
ig13FD926_D6_D926.6,07:25:00,0
ig13FD926_D6_D926.6,07:30:00,0
ig13FD926_D6_D926.6,07:35:00,0
ig13FD926_D6_D926.6,07:40:00,0
ig13FD926_D6_D926.6,07:45:00,0
ig13FD926_D6_D926.6,07:50:00,0
ig13FD926_D6_D926.6,07:55:00,0
ig13FD926_D6_D926.6,08:00:00,0
ig13FD926_D6_D926.6,08:05:00,0
ig13FD926_D6_D926.6,08:10:00,0
ig13FD926_D6_D926.6,08:15:00,0
ig13FD926_D6_D926.6,08:20:00,0
ig13FD926_D6_D926.6,08:25:00,0
ig13FD926_D6_D926.6,08:30:00,0
ig13FD926_D6_D926.6,08:35:00,0
ig13FD926_D6_D926.6,08:40:00,0
ig13FD926_D6_D926.6,08:45:00,0
ig13FD926_D6_D926.6,08:50:00,0
ig13FD926_D6_D926.6,08:55:00,0
ig13FD926_D6_D926.6,09:00:00,0
ig13FD926_D6_D926.6,09:05:00,0
ig13FD926_D6_D926.6,09:10:00,0
ig13FD926_D6_D926.6,09:15:00,0
ig13FD926_D6_D926.6,09:20:00,0
ig13FD926_D6_D926.6,09:25:00,0
ig13FD926_D6_D926.6,09:30:00,0
ig13FD926_D6_D926.6,09:35:00,0
ig13FD926_D6_D926.6,09:40:00,0
ig13FD926_D6_D926.6,09:45:00,0
ig13FD926_D6_D926.6,09:50:00,0
ig13FD926_D6_D926.6,09:55:00,0
ig13FD926_D6_D926.6,10:00:00,0
ig13FD926_D6_D926.6,10:05:00,0
ig13FD926_D6_D926.6,10:10:00,0
ig13FD926_D6_D926.6,10:15:00,0
ig13FD926_D6_D926.6,10:20:00,0
ig13FD926_D6_D926.6,10:25:00,0
ig13FD926_D6_D926.6,10:30:00,0
ig13FD926_D6_D926.6,10:35:00,0
ig13FD926_D6_D926.6,10:40:00,0
ig13FD926_D6_D926.6,10:45:00,0
ig13FD926_D6_D926.6,10:50:00,0
ig13FD926_D6_D926.6,10:55:00,0
ig13FD926_D6_D926.6,11:00:00,0
ig13FD926_D6_D926.6,11:05:00,0
ig13FD926_D6_D926.6,11:10:00,0
ig13FD926_D6_D926.6,11:15:00,0
ig13FD926_D6_D926.6,11:20:00,0
ig13FD926_D6_D926.6,11:25:00,0
ig13FD926_D6_D926.6,11:30:00,0
ig13FD926_D6_D926.6,11:35:00,0
ig13FD926_D6_D926.6,11:40:00,0
ig13FD926_D6_D926.6,11:45:00,0
ig13FD926_D6_D926.6,11:50:00,0
ig13FD926_D6_D926.6,11:55:00,0
ig13FD926_D6_D926.6,12:00:00,0
ig13FD926_D6_D926.6,12:05:00,0
ig13FD926_D6_D926.6,12:10:00,0
ig13FD926_D6_D926.6,12:15:00,0
ig13FD926_D6_D926.6,12:20:00,0
ig13FD926_D6_D926.6,12:25:00,0
ig13FD926_D6_D926.6,12:30:00,0
ig13FD926_D6_D926.6,12:35:00,0
ig13FD926_D6_D926.6,12:40:00,0
ig13FD926_D6_D926.6,12:45:00,0
ig13FD926_D6_D926.6,12:50:00,0
ig13FD926_D6_D926.6,12:55:00,0
ig13FD926_D6_D926.6,13:00:00,0
ig13FD926_D6_D926.6,13:05:00,0
ig13FD926_D6_D926.6,13:10:00,0
ig13FD926_D6_D926.6,13:15:00,0
ig13FD926_D6_D926.6,13:20:00,0
ig13FD926_D6_D926.6,13:25:00,0
ig13FD926_D6_D926.6,13:30:00,0
ig13FD926_D6_D926.6,13:35:00,0
ig13FD926_D6_D926.6,13:40:00,0
ig13FD926_D6_D926.6,13:45:00,0
ig13FD926_D6_D926.6,13:50:00,0
ig13FD926_D6_D926.6,13:55:00,0
ig13FD926_D6_D926.6,14:00:00,0
ig13FD926_D6_D926.6,14:05:00,0
ig13FD926_D6_D926.6,14:10:00,0
ig13FD926_D6_D926.6,14:15:00,0
ig13FD926_D6_D926.6,14:20:00,0
ig13FD926_D6_D926.6,14:25:00,0
ig13FD926_D6_D926.6,14:30:00,0
ig13FD926_D6_D926.6,14:35:00,0
ig13FD926_D6_D926.6,14:40:00,0
ig13FD926_D6_D926.6,14:45:00,0
ig13FD926_D6_D926.6,14:50:00,0
ig13FD926_D6_D926.6,14:55:00,0
ig13FD926_D6_D926.6,15:00:00,0
ig13FD926_D6_D926.6,15:05:00,0
ig13FD926_D6_D926.6,15:10:00,0
ig13FD926_D6_D926.6,15:15:00,0
ig13FD926_D6_D926.6,15:20:00,0
ig13FD926_D6_D926.6,15:25:00,0
ig13FD926_D6_D926.6,15:30:00,0
ig13FD926_D6_D926.6,15:35:00,0
ig13FD926_D6_D926.6,15:40:00,0
ig13FD926_D6_D926.6,15:45:00,0
ig13FD926_D6_D926.6,15:50:00,0
ig13FD926_D6_D926.6,15:55:00,0
ig13FD926_D6_D926.6,16:00:00,0
ig13FD926_D6_D926.6,16:05:00,0
ig13FD926_D6_D926.6,16:10:00,0
ig13FD926_D6_D926.6,16:15:00,0
ig13FD926_D6_D926.6,16:20:00,0
ig13FD926_D6_D926.6,16:25:00,0
ig13FD926_D6_D926.6,16:30:00,0
ig13FD926_D6_D926.6,16:35:00,0
ig13FD926_D6_D926.6,16:40:00,0
ig13FD926_D6_D926.6,16:45:00,0
ig13FD926_D6_D926.6,16:50:00,0
ig13FD926_D6_D926.6,16:55:00,0
ig13FD926_D6_D926.6,17:00:00,0
ig13FD926_D6_D926.6,17:05:00,0
ig13FD926_D6_D926.6,17:10:00,0
ig13FD926_D6_D926.6,17:15:00,0
ig13FD926_D6_D926.6,17:20:00,0
ig13FD926_D6_D926.6,17:25:00,0
ig13FD926_D6_D926.6,17:30:00,0
ig13FD926_D6_D926.6,17:35:00,0
ig13FD926_D6_D926.6,17:40:00,0
ig13FD926_D6_D926.6,17:45:00,0
ig13FD926_D6_D926.6,17:50:00,0
ig13FD926_D6_D926.6,17:55:00,0
ig13FD926_D6_D926.6,18:00:00,0
ig13FD926_D6_D926.6,18:05:00,0
ig13FD926_D6_D926.6,18:10:00,0
ig13FD926_D6_D926.6,18:15:00,0
ig13FD926_D6_D926.6,18:20:00,0
ig13FD926_D6_D926.6,18:25:00,0
ig13FD926_D6_D926.6,18:30:00,0
ig13FD926_D6_D926.6,18:35:00,0
ig13FD926_D6_D926.6,18:40:00,0
ig13FD926_D6_D926.6,18:45:00,0
ig13FD926_D6_D926.6,18:50:00,0
ig13FD926_D6_D926.6,18:55:00,0
ig13FD926_D6_D926.6,19:00:00,0
ig13FD926_D6_D926.6,19:05:00,0
ig13FD926_D6_D926.6,19:10:00,0
ig13FD926_D6_D926.6,19:15:00,0
ig13FD926_D6_D926.6,19:20:00,0
ig13FD926_D6_D926.6,19:25:00,0
ig13FD926_D6_D926.6,19:30:00,0
ig13FD926_D6_D926.6,19:35:00,0
ig13FD926_D6_D926.6,19:40:00,0
ig13FD926_D6_D926.6,19:45:00,0
ig13FD926_D6_D926.6,19:50:00,0
ig13FD926_D6_D926.6,19:55:00,0
ig13FD926_D6_D926.6,20:00:00,0
ig13FD926_D6_D926.6,20:05:00,0
ig13FD926_D6_D926.6,20:10:00,0
ig13FD926_D6_D926.6,20:15:00,0
ig13FD926_D6_D926.6,20:20:00,0
ig13FD926_D6_D926.6,20:25:00,0
ig13FD926_D6_D926.6,20:30:00,0
ig13FD926_D6_D926.6,20:35:00,0
ig13FD926_D6_D926.6,20:40:00,0
ig13FD926_D6_D926.6,20:45:00,0
ig13FD926_D6_D926.6,20:50:00,0
ig13FD926_D6_D926.6,20:55:00,0
ig13FD926_D6_D926.6,21:00:00,0
ig13FD926_D6_D926.6,21:05:00,0
ig13FD926_D6_D926.6,21:10:00,0
ig13FD926_D6_D926.6,21:15:00,0
ig13FD926_D6_D926.6,21:20:00,0
ig13FD926_D6_D926.6,21:25:00,0
ig13FD926_D6_D926.6,21:30:00,0
ig13FD926_D6_D926.6,21:35:00,0
ig13FD926_D6_D926.6,21:40:00,0
ig13FD926_D6_D926.6,21:45:00,0
ig13FD926_D6_D926.6,21:50:00,0
ig13FD926_D6_D926.6,21:55:00,0
ig13FD926_D6_D926.6,22:00:00,0
ig13FD926_D6_D926.6,22:05:00,0
ig13FD926_D6_D926.6,22:10:00,0
ig13FD926_D6_D926.6,22:15:00,0
ig13FD926_D6_D926.6,22:20:00,0
ig13FD926_D6_D926.6,22:25:00,0
ig13FD926_D6_D926.6,22:30:00,0
ig13FD926_D6_D926.6,22:35:00,0
ig13FD926_D6_D926.6,22:40:00,0
ig13FD926_D6_D926.6,22:45:00,0
ig13FD926_D6_D926.6,22:50:00,0
ig13FD926_D6_D926.6,22:55:00,0
ig13FD926_D6_D926.6,23:00:00,0
ig13FD926_D6_D926.6,23:05:00,0
ig13FD926_D6_D926.6,23:10:00,0
ig13FD926_D6_D926.6,23:15:00,0
ig13FD926_D6_D926.6,23:20:00,0
ig13FD926_D6_D926.6,23:25:00,0
ig13FD926_D6_D926.6,23:30:00,0
ig13FD926_D6_D926.6,23:35:00,0
ig13FD926_D6_D926.6,23:40:00,0
ig13FD926_D6_D926.6,23:45:00,0
