name,node_type,lat,lon,Monday_mean,Monday_std,Tuesday_mean,Tuesday_std,Wednesday_mean,Wednesday_std,Thursday_mean,Thursday_std,Friday_mean,Friday_std
Lufiverzum Lufi és Party Bolt,home_goods_store,47.53419,19.074092800000003,0.0,0.0,8.958333333333334,14.530081344882031,0.0,0.0,8.041666666666666,11.805645424494543,14.5,22.67156809750927
17 Speedfitness & Power Plate Studio,gym,47.5215544,19.021188199999997,12.0,11.324751652906125,35.25,33.71108868013609,11.875,16.66911440359085,31.541666666666668,32.62920364574587,14.5,20.83266665599966
Károly József hentesboltja,shopping_mall,47.5162949,18.9999238,27.875,33.03068333635662,27.708333333333332,32.04226267326049,25.75,31.729652272493208,25.125,29.35034426260335,29.791666666666668,34.481854124871084
Tátra Cukormentes Cukrászda,bakery,47.517057,19.05295,25.0,31.316928329579195,20.125,27.03441094235271,25.75,32.828151029261456,28.041666666666668,36.75876218294384,24.5,30.773365106858236
Oázis,store,47.4236638,19.098395899999996,27.208333333333332,31.996066381492724,30.625,34.9997767850025,29.875,34.60408513937817,30.541666666666668,34.11864002597732,32.25,36.97887910686315
Ecuador Embassy,embassy,47.5019982,19.0581406,24.083333333333332,35.5679123493197,22.208333333333332,31.94262977937512,24.083333333333332,35.71754548615506,26.166666666666668,37.58508865080524,19.583333333333332,28.22516115493802
Budapest Post 103,post_office,47.470238099999996,19.162424100000003,29.708333333333332,36.15876929905417,31.708333333333332,38.51999390648389,28.583333333333332,35.28682080072137,28.041666666666668,34.261833924775374,30.333333333333332,37.64269148483172
Aqua Patika Bt.,pharmacy,47.408607399999994,19.0734581,28.708333333333332,30.212413517551948,27.458333333333332,29.497145577533807,27.333333333333332,30.14640203333651,29.958333333333332,33.59002724850868,28.916666666666668,30.659306181901044
Bio Egészség Biobolt,store,47.4743808,19.0371982,15.416666666666666,22.861752387387593,23.083333333333332,34.26966183408034,18.916666666666668,27.623837330988046,16.958333333333332,25.292421735022177,17.125,26.062924656812147
Eleven Gusto,restaurant,47.4663951,19.005823899999996,8.875,21.30984220964576,10.625,25.24020024352686,10.958333333333334,25.730136621393125,10.166666666666666,23.735814477049,9.125,19.86687464935875
mömax Budapest XVII. district,furniture_store,47.4855938,19.2267203,14.75,16.731332881752127,16.916666666666668,19.02173464458194,17.375,19.601897229605097,18.375,20.625252523706628,18.041666666666668,20.41135134891585
Wekerle étterem és espresso,bar,47.4575911,19.1259878,10.583333333333334,11.379501551278754,11.0,12.770408502993682,12.75,13.660313563995032,13.166666666666666,15.865756276403031,18.333333333333332,19.982631347136333
Polltom Kft.,car_repair,47.496118,19.100607999999998,26.833333333333332,33.87681934433764,33.0,40.594539862728666,32.333333333333336,39.21167626556604,31.75,39.388291407472856,25.5,34.18454816628901
Park Állatgyógyászati Centrum,veterinary_care,47.511699799999995,19.19837,27.875,34.00528451579254,23.875,32.08363095100054,21.5,26.052830940226055,14.166666666666666,18.718677541132248,18.625,23.02138951062685
Tabán Art Cinema,movie_theater,47.495715999999994,19.0342128,7.458333333333333,11.842645983431613,8.75,14.306903927824496,11.416666666666666,19.14400834610024,8.541666666666666,15.226017116180524,16.791666666666668,27.574110996045224
Kutyafuttató,park,47.4045305,19.0776372,16.208333333333332,23.079534886031727,12.25,14.280668751847722,18.541666666666668,15.116159032270364,15.375,17.561350792768383,13.708333333333334,14.222866467613185
Montázs szalon,hair_care,47.5137932,19.0520259,25.666666666666668,29.209967857261024,17.791666666666668,21.89364284951735,26.0,32.41141774128371,26.375,29.50397219019839,11.166666666666666,14.476033833738976
Kézi autómosó,car_wash,47.5400079,19.1365369,16.291666666666668,18.453724029462332,19.333333333333332,23.44793286316633,22.541666666666668,26.24560148333854,20.0,22.377444000600246,25.25,28.97017144121404
Shell,bakery,47.552986,19.092237,32.041666666666664,24.419048518637158,33.625,24.443493510543863,38.875,30.616325302034532,41.916666666666664,31.681904228684797,44.416666666666664,33.58808899330568
Tichy Dry Clean Kft.,laundry,47.4925268,19.0646667,11.916666666666666,23.3593604840163,9.291666666666666,18.733835624938695,11.083333333333334,22.347476864787716,16.791666666666668,33.16119615688728,15.5,31.147498561949828
Motorrad Service Kft.,car_dealer,47.44793610000001,19.1248647,20.416666666666668,29.116027468656426,25.333333333333332,36.26829040482731,24.666666666666668,35.51838334659329,25.666666666666668,37.30914394920127,25.375,36.34764148698876
Sunshine 98 Kft.,car_repair,47.4579485,19.1144083,22.166666666666668,24.153444658865716,24.0,27.149278689006334,14.75,14.90875022707582,19.25,21.237251077607322,20.75,28.26400832625597
Lumi pékség,bakery,47.464115299999996,19.0334961,20.375,18.268398260383968,24.625,23.387697086288764,25.583333333333332,23.083032489014283,25.625,25.082883440040675,28.875,28.0183161818598
City Park Pharmacy,pharmacy,47.5068027,19.0860478,22.708333333333332,27.497695610521422,28.666666666666668,33.00589172994556,22.458333333333332,25.524464027455874,24.083333333333332,28.285621592761384,20.625,22.579143215218185
"Dentpoint Fogászati, Implantológiai és Parodontológiai Centrum",dentist,47.4765063,19.0469566,12.25,19.784779503446583,8.916666666666666,14.476753396010064,25.666666666666668,32.18781688085657,15.791666666666666,21.97342934596742,2.9166666666666665,5.098338509314143
Magyar-Lakk Festékgyártó és Kereskedelmi Kft.,store,47.609179,19.111586,22.208333333333332,31.809300483069762,26.041666666666668,37.368078140157124,22.416666666666668,32.30314312192477,23.708333333333332,33.925751240351666,21.375,32.16469661497421
Infrashape Luxx,gym,47.4384774,19.1069335,9.125,16.887649579895164,4.625,10.131685035899343,11.625,17.499553565734185,7.125,10.325181596465992,4.958333333333333,6.234842731688498
Star Wash - Premium Car Spa - Four Seasons Hotel Budapest,car_wash,47.499746,19.047877,14.666666666666666,15.71800100380311,31.416666666666668,35.97443150658843,22.708333333333332,24.350700138234675,35.583333333333336,37.419821693262456,27.958333333333332,31.30825126419906
Soroksári Buci Pékség,bakery,47.401433000000004,19.114307999999998,26.75,30.297483393839826,27.625,31.04407149521467,31.583333333333332,35.26556000154007,33.875,39.51298573465016,30.5,35.485912697858005
Andretti Olasz Vendéglátótechnika,restaurant,47.5625678,19.0788099,14.25,16.169029037020128,23.75,30.283727753806442,14.541666666666666,17.073320236230824,13.416666666666666,15.173762076543694,19.125,21.417112511571986
Ázsia áruház,clothing_store,47.42473820000001,19.0675372,18.208333333333332,23.88859415192856,19.875,26.139549377651228,19.083333333333332,23.945975073532132,19.958333333333332,25.377941810863142,19.875,25.428514997930964
Tesco Arena Plaza Hipermarket,supermarket,47.4983295,19.0942945,17.0,17.881554742247666,19.083333333333332,20.008158058374313,19.791666666666668,20.70019960988031,21.541666666666668,22.375543134314203,23.458333333333332,25.233871361503155
Garázsmester Kft,car_repair,47.47011,19.124447,14.958333333333334,22.219509383022437,22.416666666666668,30.16470988128714,17.541666666666668,24.01384872434145,22.666666666666668,31.703925449207212,20.5,31.6175056996384
Rubber-Professional Team Kft.,car_repair,47.5624227,19.030234399999998,27.25,36.26896055858232,24.958333333333332,32.703821344845245,29.583333333333332,39.65362180459967,33.208333333333336,43.64724043077892,25.041666666666668,32.8208256633227
ALDI,store,47.4373223,19.040097199999998,24.291666666666668,23.844075376402323,27.958333333333332,26.357287364640207,28.833333333333332,26.782560660914328,34.083333333333336,32.806143564209975,34.708333333333336,32.13445602291859
CROPP Corvin Plaza,clothing_store,47.485824,19.072931,19.583333333333332,24.058811044789575,24.458333333333332,30.558658302062646,25.0,29.920728600754362,27.333333333333332,33.22858541811386,29.583333333333332,35.504596728999594
MOHITO Corvin Plaza,clothing_store,47.485824,19.072931,15.166666666666666,20.391310785615417,16.166666666666668,22.23110933404409,16.625,28.30902756483639,17.541666666666668,22.839985344906758,17.041666666666668,25.095615763626036
AquaFauna Aquaristic Shop,pet_store,47.514745,19.103972,15.708333333333334,22.853663394641035,21.666666666666668,33.1633164137056,15.916666666666666,25.874563871794162,18.791666666666668,27.44536871475566,19.875,30.36076483994872
G Elektro Bt.,car_repair,47.4313901,19.0765137,18.375,26.28975164710893,15.375,24.659028941410757,15.083333333333334,20.90637196858625,14.375,20.237779234227588,10.291666666666666,14.706798786804542
Color Naturalis Bútorok,furniture_store,47.5317037,19.037837399999997,7.833333333333333,15.366811279146006,11.416666666666666,16.9359496010377,25.75,37.2304199098891,13.208333333333334,21.960151727364927,18.875,28.896817154604875
Patent Centrum,car_repair,47.534876000000004,19.1970578,21.083333333333332,33.803250172464516,17.875,28.41553639003377,20.333333333333332,32.59175083088085,17.416666666666668,27.889539058379736,20.916666666666668,33.700787165221456
Ételpalota,restaurant,47.5805576,19.1274624,12.125,16.070968908770457,19.958333333333332,26.270197256375695,21.916666666666668,30.160565681402964,17.791666666666668,21.352164540288545,17.125,22.448668297547925
LimuzinCenter - Limuzin bérlés Budapest,car_rental,47.472571,19.072382,20.083333333333332,18.77257899762902,34.375,30.4778779062235,39.166666666666664,37.092976274341865,31.458333333333332,27.40890847678705,26.083333333333332,25.45243385000517
Shell,bakery,47.477036,19.0813984,40.041666666666664,25.13874693023147,50.833333333333336,31.364346354136288,49.541666666666664,29.030126832118544,55.083333333333336,31.72264788583842,55.25,34.567868027982286
SPAR partner,supermarket,47.5325035,19.0744098,30.375,30.24733114948601,33.208333333333336,28.979848122828773,33.291666666666664,31.681328842430556,32.583333333333336,29.83973395025871,29.0,26.27895228758813
ALDI,supermarket,47.5545954,19.041525699999998,30.5,27.244265451650556,36.541666666666664,33.557139288417034,34.041666666666664,29.545838915526197,42.125,35.95055922142705,37.5,32.85954960129551
Póker Söröző,bar,47.552082,18.963908,12.125,15.089489995799505,10.041666666666666,14.718127050983387,12.75,18.014461783060113,13.583333333333334,17.988229176016432,15.875,20.104544469679816
ProVet Állatorvosi Szakrendelő,veterinary_care,47.5240671,18.9936544,21.333333333333332,27.84281275701545,27.166666666666668,34.213382696768754,26.0,31.24766657954905,26.166666666666668,32.01648880741852,17.291666666666668,21.147259804102806
Rét gyógyszertár,pharmacy,47.513411,19.0243128,21.0,22.60530911091463,22.041666666666668,22.480508532702032,24.708333333333332,28.079469318742873,26.625,31.702802846646435,29.166666666666668,30.721418514703313
Borháló Angyalföld,liquor_store,47.5387001,19.0900486,0.0,0.0,9.708333333333334,17.908282922218486,4.416666666666667,7.3138946913088345,11.791666666666666,23.06508755432957,10.583333333333334,17.992861238712297
House of Hungarian Palinka,liquor_store,47.4950806,19.0641352,5.458333333333333,7.39920697702726,8.083333333333334,10.443964232459285,5.166666666666667,7.592027982620249,10.958333333333334,15.273831561057479,5.916666666666667,8.499591493451645
Szolicentrum Tanning and Beauty Salon,beauty_salon,47.539955,19.086225,26.958333333333332,25.479532908242692,27.583333333333332,27.987968645274865,32.833333333333336,34.120700787384514,30.25,31.133114738704403,31.083333333333332,32.58567766502469
Gladiátor Drink bár és kávézó,cafe,47.5383794,19.0422282,19.875,21.79891530176062,17.041666666666668,19.539445502765822,9.0,11.071735786828247,18.833333333333332,21.367160680716463,18.125,21.272659487395238
JYSK,furniture_store,47.608419,19.1121568,8.625,9.603872916693556,10.75,12.066655156532264,9.875,11.270583022482318,9.625,10.885052824860336,12.25,13.926144477205455
Tesco,store,47.46614,19.07893,30.083333333333332,26.796947380044784,35.125,31.444809455086013,37.208333333333336,33.216435648970865,39.291666666666664,33.630937104927,38.75,33.75061727830569
Sport Étterem,restaurant,47.5284211,19.166785,3.875,7.434785919356836,0.0,0.0,17.416666666666668,22.95088354629415,17.416666666666668,23.25925741625376,18.708333333333332,26.09035448632736
DM - drogerie markt,drugstore,47.598209499999996,19.057724399999998,22.208333333333332,27.733822862266134,23.291666666666668,27.9127795801294,23.416666666666668,28.835621296506783,22.333333333333332,27.414513593269454,20.541666666666668,23.954782345540572
Toyota Buda,car_dealer,47.461561200000006,18.9995021,29.208333333333332,35.23844865894197,32.458333333333336,38.99890935084667,28.458333333333332,34.30254991331629,35.041666666666664,42.400352953195515,29.75,35.93657607507983
Tesco,supermarket,47.460230700000004,19.132645899999996,30.625,31.6001219670642,34.708333333333336,35.83001438117986,34.416666666666664,37.40979892428661,35.166666666666664,36.68408677099953,31.541666666666668,33.37536412618678
Shell,bakery,47.470365,19.086666,34.666666666666664,25.277899877604987,44.125,30.054551097407305,46.333333333333336,32.61986443190032,49.208333333333336,31.9530634507693,51.625,34.10377850522334
Fekete Gyöngy Söröző,bar,47.504502,19.080751899999996,10.958333333333334,13.587614356055624,16.083333333333332,25.65787186983537,14.583333333333334,13.622642507563974,17.375,17.782979924635804,17.375,18.794530454363578
Hóvirág Patika,pharmacy,47.4830701,18.996025600000003,25.708333333333332,29.81537518164449,21.083333333333332,26.510873031435406,26.708333333333332,32.53264919874938,24.458333333333332,29.487255957258707,20.291666666666668,28.35706726530247
TESCO Extra Supermarket,supermarket,47.50504,19.117379999999997,31.416666666666668,25.26842012385332,37.125,28.088123973190758,38.291666666666664,29.105382043341898,42.958333333333336,32.86015719006158,43.583333333333336,33.91400480955061
A.P.E. Kft. Márkafüggetlen autószervíz. (Bárdi Gyorsszerviz).,car_repair,47.408875,19.180368899999998,0.0,0.0,18.708333333333332,28.575162826404956,0.0,0.0,15.166666666666666,27.349080829567605,12.125,19.8689718321474
Best Bike Tours Budapest,bicycle_store,47.49544960000001,19.0569027,15.208333333333334,22.2035642158841,7.75,11.973060037712441,13.625,19.347292015507836,13.166666666666666,18.69417615788998,10.208333333333334,19.185452749993214
Budapest Bank - Mammut 1,atm,47.5086794,19.0271826,16.541666666666668,25.597817561051738,24.833333333333332,36.7499055176412,20.416666666666668,30.33962846765852,18.375,28.33697893213036,17.208333333333332,28.310744672100892
Simon Patika Kft.,pharmacy,47.5199394,19.1098592,30.166666666666668,33.10798829420007,36.208333333333336,38.840463401229165,35.791666666666664,37.9044623215907,27.958333333333332,30.72116421224228,24.958333333333332,28.591197897643642
HÖRBY AUTÓ Kft.,car_wash,47.5751026,19.0957903,24.375,28.60188295083618,24.75,32.6984326841517,22.5,28.294581342252325,21.583333333333332,24.34289195820597,21.5,25.894014752448104
Zeller Optika,store,47.575674400000004,19.0961536,13.291666666666666,20.441948632380644,19.791666666666668,28.571517236965597,17.5,24.889756929307286,21.708333333333332,32.698724703300314,11.833333333333334,20.63505647085938
"Hotgumi Kft- Gumiszerviz , Gumiszerelés, gyári alufelnik javítása, keréktárolás",car_repair,47.575086299999995,19.0957076,19.5,23.42007685726074,21.708333333333332,27.111619843815227,23.083333333333332,28.870279796973836,29.958333333333332,36.625900633598384,21.583333333333332,27.48623392819678
Gasztromega Nagykonyhai Berendezések Kft.,furniture_store,47.5763619,19.095088,18.583333333333332,25.85684414016701,22.5,33.558406795714646,21.708333333333332,31.34150491848717,20.375,29.124463514372245,22.125,30.033748378560187
Shell,bakery,47.452898700000006,19.050816100000002,33.875,28.361230139047212,38.458333333333336,32.1000767998389,41.5,34.132096331752024,36.125,29.473593407206618,41.291666666666664,35.41713234987961
Vezér autómosó és autókozmetika,car_wash,47.5217144,19.122208399999998,3.2083333333333335,4.406237687138036,4.458333333333333,6.244858996717932,6.833333333333333,9.775252199076789,5.5,7.302967433402215,5.458333333333333,7.234058143409011
Budapest Bank,bank,47.52256320000001,19.1696575,21.708333333333332,28.367350902441036,24.375,35.276068965612744,24.333333333333332,35.79300055721634,25.791666666666668,37.36417531837444,19.5,31.12876483254676
Benedek Gyógyszertár,pharmacy,47.595631299999994,19.056269600000004,16.333333333333332,20.851991644817904,12.791666666666666,15.329653090950522,16.166666666666668,21.349603170915273,13.583333333333334,16.9482463858523,13.083333333333334,15.231318247464843
Édenkert ABC,convenience_store,47.505264600000004,19.1976216,36.208333333333336,31.93088782389588,42.458333333333336,34.97377489713622,37.75,30.250688697394423,34.625,29.135906398577454,37.833333333333336,29.12139343430454
Szamos Cukrászda,bakery,47.5024093,19.1369124,9.125,13.11269264237263,11.875,15.42809261272004,9.916666666666666,13.990820403234242,9.458333333333334,15.803425701058897,10.375,14.430328305343576
Hervis Budapest Árkád,store,47.5024646,19.1369534,11.708333333333334,14.867411696578376,14.208333333333334,17.3060181407766,14.291666666666666,19.26239680194434,16.916666666666668,20.708123741394072,16.583333333333332,19.79881449874097
CarNet Mirai Kft. (Autó Óbuda),car_dealer,47.549045,19.029892999999998,23.083333333333332,30.924527302594118,28.041666666666668,38.050929868912384,28.5,37.33854130341284,26.541666666666668,35.23135342119131,25.25,33.02934301496171
Logic Csavar Kft.,hardware_store,47.542112700000004,19.134598899999997,22.458333333333332,30.385000639935637,28.041666666666668,37.39594359315221,22.833333333333332,31.336436016596117,25.166666666666668,33.81649827459306,18.75,27.744744247034127
R-Prémium Car Kft.,car_dealer,47.5364157,19.1787158,9.083333333333334,12.675161625092684,8.666666666666666,12.09912760858769,8.791666666666666,12.151745987945748,8.25,11.325671429691633,7.5,10.25508004194344
Ferdinand Monarchia Czeh Beer House,bar,47.5097222,19.0675001,17.125,19.11219614975387,21.958333333333332,23.763556072739245,21.458333333333332,23.501736046986448,26.458333333333332,30.543656142570025,25.125,29.341825238613453
Auchan Töltőállomás,gas_station,47.416067,19.1574152,28.5,26.65364265286579,36.416666666666664,33.55085277935901,32.25,30.194163343268844,37.125,33.19928776846475,35.583333333333336,32.488352613753065
Erste Bank fiók,bank,47.486112899999995,19.0704337,27.291666666666668,33.89994981150004,25.416666666666668,37.17516718934234,23.125,33.40448136103897,22.416666666666668,33.065486370064015,22.083333333333332,35.863069057488964
Pizza Me,meal_delivery,47.485982,19.0704888,9.208333333333334,13.607532125832206,13.083333333333334,16.83972650873193,12.583333333333334,16.715553302903924,13.958333333333334,18.505582866319617,18.791666666666668,28.049033207739782
a hey!,hair_care,47.5065917,19.0292849,0.0,0.0,10.208333333333334,14.540114530345196,13.75,20.27159342528357,26.041666666666668,37.58266351953014,17.916666666666668,28.756038013297697
Főpolgármesteri Hivatal,city_hall,47.4952466,19.054476,26.458333333333332,32.71846976692047,30.291666666666668,40.60632049187526,30.166666666666668,39.97047521469927,28.041666666666668,37.55493661143483,14.25,28.20941036840957
Shell,convenience_store,47.3831347,19.1070242,20.583333333333332,25.39507279419026,32.791666666666664,36.103992353878105,33.0,34.92014700236336,20.791666666666668,23.769692128609677,21.041666666666668,22.926475173669605
DEICHMANN,shoe_store,47.4935625,19.0526212,19.625,25.564970337032143,20.583333333333332,25.83427417641576,21.333333333333332,28.018842866106297,21.25,26.672785756272255,20.208333333333332,25.87466451741721
Fővárosi Törvényszék,courthouse,47.5088747,19.053046300000002,21.0,30.512292604784715,25.708333333333332,38.2714854326589,24.541666666666668,36.02311661357961,25.333333333333332,37.342632770363444,18.166666666666668,28.008431270283992
Pala Gyorsétterem,restaurant,47.4522902,19.195400600000003,15.375,23.3627418838914,15.208333333333334,21.91076441437455,20.125,30.319565327798923,16.5,22.812642693617647,13.875,19.677212920872034
Linda Függöny,home_goods_store,47.5997354,19.0568229,20.208333333333332,30.609066149681137,21.875,32.55676133053368,17.708333333333332,27.499210847262912,20.916666666666668,30.636194099282122,22.541666666666668,34.9046071059713
Landy Service,car_repair,47.4533,19.174286,20.333333333333332,26.936138467782566,23.0,30.250344350657123,21.75,28.54565057354039,25.791666666666668,35.38123227393616,19.25,25.197966187769996
Jógasarok,gym,47.5628997,19.089454699999997,13.166666666666666,24.405714267131966,14.416666666666666,23.706392714952553,10.166666666666666,16.48905360804218,14.25,25.31509760334071,11.833333333333334,19.827730300992318
Macskapitány gyerekcipő,shoe_store,47.49468579999999,19.067520499999997,14.833333333333334,27.87721092377946,17.75,24.839904052418024,0.0,0.0,11.541666666666666,18.737171537407193,10.583333333333334,16.88420530818341
Flakon Sörbár,bar,47.5045874,19.1350484,10.208333333333334,15.671043271659427,15.125,25.520110533982148,16.333333333333332,26.272080660317375,19.833333333333332,30.78239034830719,25.583333333333332,34.751398852740046
MOL,gas_station,47.4192338,19.2461522,45.125,34.26527943852202,43.333333333333336,31.965693415841233,44.916666666666664,31.7751431503026,47.208333333333336,36.30309808481303,53.291666666666664,37.447161849138254
Ilonatelep,train_station,47.526627000000005,19.229402,15.791666666666666,15.47842360262253,28.083333333333332,24.87287120985879,30.125,30.934490594372704,28.666666666666668,24.381801045497483,29.666666666666668,24.02718367923206
Embassy of Romania,embassy,47.5073691,19.0929434,16.666666666666668,25.150657159516836,17.708333333333332,25.71555814201892,20.083333333333332,29.649222399396734,24.75,36.66202622150973,19.208333333333332,29.30867216181738
Laptop.hu,electronics_store,47.5042527,19.0649762,20.125,29.73537805936446,21.083333333333332,30.395883310445548,17.083333333333332,24.8661695660769,21.5,32.41655955423606,17.125,25.508679078567226
Shell,atm,47.5172564,19.1436344,37.583333333333336,25.646501819069897,46.583333333333336,30.519005917988583,40.583333333333336,28.248770868049387,44.625,29.28283413537699,51.416666666666664,35.979064128400495
A T&Epatikád,pharmacy,47.522367700000004,19.101364899999997,18.291666666666668,22.391365833483427,27.083333333333332,32.848029705837085,29.666666666666668,30.910713712598454,23.0,25.13961017995307,28.791666666666668,30.469902043747293
Hamburger Restaurant of My Mate,restaurant,47.5723513,19.105336899999998,0.0,0.0,14.916666666666666,18.133570770504328,16.166666666666668,20.55007434428293,18.916666666666668,23.59716908633086,24.458333333333332,30.094267403536435
Vanilin Confectionery,cafe,47.53408820000001,19.1307975,13.75,19.956724013057187,12.791666666666666,16.805205460081577,14.0,18.036999011291577,12.708333333333334,15.712201115339914,17.083333333333332,22.26341667898758
Kutyafuttatásra kijelölt terület,park,47.4350207,19.0353772,15.333333333333334,16.81434572685545,18.041666666666668,27.13312730265758,14.25,23.41518382019098,14.625,18.338966937462242,14.666666666666666,23.875836227356636
Vatfor-Ca Kft. Parquet shop,home_goods_store,47.48562879999999,19.1088727,13.416666666666666,18.942713345476378,18.833333333333332,27.288072282389038,16.791666666666668,22.938285257524274,13.958333333333334,19.837840874338,15.458333333333334,20.473517786534767
"Jola - Kívül, Belül Otthon",home_goods_store,47.3850369,19.0498361,19.375,28.139255646397853,21.666666666666668,31.764323103479192,16.5,25.856978426206982,22.5,32.44225639501667,20.333333333333332,30.762079831434605
Budafoki Gyermekrendelő,doctor,47.4296056,19.038193399999997,28.708333333333332,33.02710902509567,28.583333333333332,33.3989978226227,27.791666666666668,31.815849256131585,30.083333333333332,32.73748700733695,21.666666666666668,24.22750961659539
Nagytétény-Diósd vasútállomás,transit_station,47.39768,18.976751999999998,25.166666666666668,20.436215131204918,22.708333333333332,19.014203389980754,27.083333333333332,24.203850703739043,31.875,25.485800785273877,22.291666666666668,20.84162335061472
Nicol Wedding Store,store,47.510979999999996,19.055577,12.083333333333334,19.861849248132852,6.708333333333333,14.193540686601853,11.875,19.660265554327253,15.583333333333334,23.169514213485115,12.5,24.001736048322282
Országzászló - Petőfi tér,park,47.5908316,19.0480385,33.666666666666664,18.431555067932337,41.625,29.69962471704539,38.583333333333336,24.37368230056527,32.083333333333336,24.72670059312852,53.958333333333336,30.437749542668595
IBM Capital Hungary Kft.,bank,47.5351179,19.059625,6.708333333333333,9.641400169177826,28.791666666666668,39.108800338144974,23.5,32.438403166617185,22.791666666666668,32.39724675373236,19.333333333333332,26.434930594869275
Óbudai Egyetemi Park,park,47.5339913,19.0354083,27.833333333333332,28.271992422812293,30.208333333333332,29.94714672923319,37.083333333333336,34.52645925792115,24.583333333333332,24.42832486183929,27.416666666666668,33.432664499790555
GetFitFast,gym,47.4879148,19.064750399999998,32.333333333333336,35.7254188996512,24.416666666666668,21.230710199038455,29.291666666666668,29.24818964008238,20.166666666666668,19.471489128695033,22.25,20.829166249916646
Fodrászat 55,beauty_salon,47.566272,19.129552,23.166666666666668,31.664473608270967,13.875,19.41930418423894,24.5,31.254333032930543,23.375,29.420532087869066,16.666666666666668,23.29818781698601
Beauty Carnival,beauty_salon,47.528717,19.031223,25.333333333333332,26.152862600912776,31.5,33.01136168048813,19.958333333333332,22.065204823180068,39.166666666666664,40.519199838540196,27.791666666666668,30.592726759077152
II. János Pál Pápa téri játszótér,park,47.4972305,19.079535399999997,19.333333333333332,24.660472195172762,30.5,36.33065739381365,24.166666666666668,30.805392745787582,26.458333333333332,32.912737107218675,25.916666666666668,34.404356151833774
Arany Kaviár Étterem,meal_delivery,47.506432700000005,19.0285175,0.0,0.0,8.416666666666666,16.57034667376905,12.333333333333334,24.716166549222166,9.958333333333334,19.54370991450247,14.541666666666666,29.56909868802602
Energia Fitnesz,gym,47.4454974,19.190895,15.833333333333334,17.247383054313552,26.0,29.260325812722364,20.291666666666668,23.561053963880497,25.708333333333332,27.13466289740036,12.791666666666666,13.753724243111593
Bognár Rizmájer Kocsma,bar,47.4009239,19.0917123,23.5,25.58645474986065,18.25,21.00644742295406,14.958333333333334,17.624507479328006,16.958333333333332,21.477661198453514,18.5,23.339880033967614
Erste Bank fiók,bank,47.4895737,19.062412,24.416666666666668,29.947059770349554,26.125,37.59356383301092,22.958333333333332,33.25341983248573,28.083333333333332,40.68877472828211,17.041666666666668,27.62921033777275
SINSAY Corvin Plaza,clothing_store,47.485824,19.072931,20.625,24.750105218631564,25.25,30.309858132297485,26.416666666666668,31.906003440662317,26.541666666666668,31.59506708156969,27.833333333333332,33.78568072752453
Legenda Bowling Club,bowling_alley,47.5163225,19.209809,4.5,6.324555320336759,6.041666666666667,8.824582930025015,6.875,10.207482957778247,7.375,11.224276145925847,22.416666666666668,32.68271289569184
Magnum Vadászbolt,store,47.57845089999999,19.157795899999996,19.458333333333332,26.261472360771315,21.5,29.55080371157441,18.708333333333332,25.02245519306387,26.875,31.035346112671814,25.541666666666668,37.594302722915636
HungaroControl.,airport,47.4474749,19.2144821,30.916666666666668,29.23741419634932,37.333333333333336,37.58508865080524,35.791666666666664,35.26090749289108,34.458333333333336,30.416523972268028,26.541666666666668,25.13957565053334
BioHair Szalon Auchan Soroksár,hair_care,47.418989,19.157888,18.791666666666668,20.888551822044107,22.041666666666668,26.0007678839598,23.25,28.337622224409255,24.208333333333332,25.99355555816779,25.75,27.819732205756402
Benue Pharmacy,pharmacy,47.539179100000005,19.1360868,31.291666666666668,32.79796635802625,30.625,32.219058154038784,34.375,37.65392022530102,30.666666666666668,35.976458352032864,24.666666666666668,25.946526207225162
Marsopont,car_repair,47.5661929,19.1512701,18.208333333333332,22.92374890564126,25.125,33.13647599951852,24.416666666666668,30.901613586060876,21.125,26.184143579655228,18.875,23.878708263499796
ALDI,supermarket,47.61383970000001,19.0615082,21.375,21.580879847679984,25.166666666666668,25.675323215535617,24.541666666666668,23.49464330201437,27.75,26.337947907914163,28.25,26.268247625856837
Shell,convenience_store,47.489358100000004,19.0870837,38.375,31.1579477554818,40.208333333333336,32.21798044398328,42.125,35.76347356824651,36.125,27.993023684482534,34.125,25.97003481578978
Quick Hair,beauty_salon,47.4782854,19.0492282,24.875,27.550427250165587,28.041666666666668,31.58649390518394,26.416666666666668,30.74073934627395,32.75,35.79484366963115,30.583333333333332,33.17995964768828
Center Pets Állateledel és felszerelés,pet_store,47.4391075,19.1003836,14.458333333333334,19.157198748483268,15.375,23.964926628999585,21.166666666666668,28.236599574940954,22.375,31.363211596816207,17.25,23.004075725836064
Nosztalgia Fagyizó,bakery,47.4476198,19.1150797,0.0,0.0,0.0,0.0,0.0,0.0,12.75,19.487709802163344,14.541666666666666,22.321475396776282
Palota Gyógyszertár,pharmacy,47.5639508,19.1152552,26.458333333333332,25.858556234940025,20.875,24.189034189070053,21.5,25.703436864876,28.083333333333332,29.720807339116632,21.958333333333332,24.454854948569118
"0-24 NON-STOP Nemzeti Dohánybolt, Lottózó, Trafik, Tobacco Shop",liquor_store,47.551883600000004,19.1334522,15.875,21.624277444576038,23.125,28.625909738091003,15.166666666666666,21.565146777973844,23.5,31.012094414921414,23.041666666666668,31.302927401265347
